# split_ratio=80:10:10 seed=42 objective=0 solver=mip_cbc
file_id,split
XC185711_12689,train
XC185711_19587,train
XC185711_425,train
XC185711_8700,train
XC187036_581,test
XC192299_0,train
XC192299_11066,train
XC192299_17298,train
XC192299_34897,train
XC192299_5050,train
XC194208_0,val
XC194208_10300,val
XC194208_18385,val
XC194208_25489,val
XC208162_13327,train
XC208162_19268,train
XC208162_22273,train
XC208162_25293,train
XC208162_29577,train
XC208162_34312,train
XC208162_38239,train
XC208162_4718,train
XC208162_735,train
XC294325_12179,train
XC294325_1617,train
XC294325_26855,train
XC294325_47052,train
XC294605_1140,train
XC294605_14856,train
XC294605_15566,train
XC294605_434,train
XC294605_8440,train
XC295122_10571,train
XC295122_23824,train
XC295122_256,train
XC295122_34824,train
XC295122_49094,train
XC295122_64120,train
XC295122_82712,train
XC309110_3020,train
XC309110_7170,train
XC309110_8,train
XC311114_12562,train
XC311114_17106,train
XC311114_2133,train
XC311114_8038,train
XC311115_11883,train
XC311115_1447,train
XC311115_20733,train
XC311116_11531,val
XC311116_1447,val
XC311116_17025,val
XC311116_40720,val
XC331552_0,train
XC331552_12275,train
XC331552_19974,train
XC331552_29534,train
XC331552_6729,train
XC331569_1640,train
XC331569_4660,train
XC331569_7685,train
XC336261_0,train
XC336261_15421,train
XC364334_0,train
XC364334_3000,train
XC364334_30664,train
XC364334_62192,train
XC364334_65191,train
XC364334_68193,train
XC364334_71197,train
XC364334_74202,train
XC364334_80276,train
XC368954_1038,train
XC368954_11405,train
XC368954_7220,train
XC369018_19741,train
XC369018_23033,train
XC369018_30350,train
XC369018_7354,train
XC369018_970,train
XC379536_23421,train
XC379536_26907,train
XC379536_33305,train
XC379536_5340,train
XC379536_9680,train
XC395089_18226,train
XC395089_2203,train
XC395089_34046,train
XC395089_41887,train
XC395089_48784,train
XC395089_59762,train
XC395089_63229,train
XC395089_8684,train
XC400123_10741,train
XC400123_16803,train
XC400123_24118,train
XC400123_25603,train
XC400123_3689,train
XC400123_45367,train
XC400123_47882,train
XC40086_1144,train
XC40086_11521,train
XC40086_17259,train
XC40086_26089,train
XC40086_29089,train
XC40086_41181,train
XC40086_53456,train
XC40086_60804,train
XC40087_134743,train
XC40087_152038,train
XC40087_1794,train
XC40087_20398,train
XC40087_31727,train
XC40087_43217,train
XC40087_59996,train
XC40087_64379,train
XC40087_70731,train
XC40087_81484,train
XC402381_5256,val
XC402381_789,val
XC426356_1477,train
XC426356_15473,train
XC426356_20466,train
XC426356_23459,train
XC426356_9194,train
XC442857_2115,val
XC44444_11449,val
XC44444_14446,val
XC44444_17444,val
XC44444_3046,val
XC44444_46,val
XC444488_1194,val
XC444488_12180,val
XC444488_6372,val
XC444488_9306,val
XC445899_1245,val
XC445899_13571,val
XC445899_18628,val
XC445899_2653,val
XC445899_27551,val
XC445899_29469,val
XC445899_5777,val
XC464285_42,test
XC464285_4328,test
XC472544_10937,train
XC472544_16834,train
XC472544_19729,train
XC472544_24798,train
XC472544_2668,train
XC472544_29732,train
XC472544_35206,train
XC472544_5158,train
XC472544_6411,train
XC472544_904,train
XC472545_11253,val
XC472545_4717,val
XC472545_627,val
XC472545_7985,val
XC503850_11764,train
XC503850_13895,train
XC503850_1733,train
XC503850_23827,train
XC503850_30903,train
XC503850_37154,train
XC503850_43605,train
XC503850_49707,train
XC503850_54716,train
XC503850_6455,train
XC505882_14371,train
XC505882_2051,train
XC505882_32097,train
XC505882_43279,train
XC505882_44918,train
XC505882_53037,train
XC505882_54955,train
XC505882_56053,train
XC505883_17731,train
XC505883_21798,train
XC505883_23175,train
XC505883_26591,train
XC505883_30993,train
XC505883_34232,train
XC505883_3595,train
XC505883_37105,train
XC505883_39884,train
XC505883_52833,train
XC506210_22077,train
XC506210_32314,train
XC506210_42707,train
XC506210_58589,train
XC506210_859,train
XC518361_121955,train
XC518361_141460,train
XC518361_15476,train
XC518361_27905,train
XC518361_39684,train
XC518361_43540,train
XC518361_67947,train
XC518361_82761,train
XC518361_98820,train
XC533469_10061,train
XC533469_13265,train
XC533469_16595,train
XC533469_1914,train
XC533469_5452,train
XC544012_20431,train
XC544012_41999,train
XC544012_5370,train
XC544012_54716,train
XC544012_59760,train
XC544012_67702,train
XC544012_7629,train
XC544012_77303,train
XC544012_9846,train
XC555308_1839,train
XC555308_18723,train
XC555308_31185,train
XC555308_34298,train
XC555308_38732,train
XC555308_4787,train
XC555308_6905,train
XC555308_75810,train
XC555308_87195,train
XC555308_90239,train
XC571182_2191,train
XC571182_7309,train
XC571185_15661,train
XC571185_26995,train
XC571185_39641,train
XC571185_41346,train
XC571185_47307,train
XC571185_4911,train
XC571185_61883,train
XC571185_7997,train
XC571185_86163,train
XC583034_13304,val
XC583034_18659,val
XC583034_4351,val
XC583034_68586,val
XC583034_73172,val
XC583034_83302,val
XC583034_86534,val
XC583034_92596,val
XC591907_11049,train
XC591907_14583,train
XC591907_24,train
XC596982_12048,test
XC596982_13313,test
XC596982_15089,test
XC596982_16652,test
XC596982_18960,test
XC596982_21767,test
XC596982_29354,test
XC596982_31542,test
XC596982_3566,test
XC596982_369,test
XC596983_13540,test
XC596983_19962,test
XC596983_2131,test
XC596983_269,test
XC596983_29595,test
XC596983_4106,test
XC596983_43051,test
XC596983_6109,test
XC596983_7104,test
XC596983_8468,test
XC599867_18996,train
XC599867_1966,train
XC599867_3766,train
XC599867_58280,train
XC607249_100509,train
XC607249_123553,train
XC607249_144555,train
XC607249_21212,train
XC607249_2259,train
XC607249_35099,train
XC607249_43870,train
XC607249_73495,train
XC607249_90720,train
XC607249_9434,train
XC614590_1385,train
XC614590_16277,train
XC614590_21644,train
XC623016_20382,val
XC623016_23987,val
XC623016_311,val
XC623016_3309,val
XC635697_17024,test
XC635697_2867,test
XC639485_12349,test
XC652901_1026,train
XC652901_14818,train
XC652901_9666,train
XC652903_1429,train
XC652903_14393,train
XC652903_9629,train
XC659209_0,train
XC659209_11836,train
XC659209_16353,train
XC659209_21227,train
XC659209_24296,train
XC659209_34234,train
XC659209_35710,train
XC659209_41175,train
XC659211_12663,train
XC659211_14030,train
XC659211_23749,train
XC659211_27394,train
XC659211_32860,train
XC659211_838,train
XC659211_9173,train
XC659214_23961,train
XC659214_26961,train
XC659214_31884,train
XC661228_21752,train
XC661228_27350,train
XC661228_38035,train
XC661228_42426,train
XC661228_56307,train
XC661228_63781,train
XC661228_809,train
XC661228_82408,train
XC661228_9121,train
XC661228_91913,train
XC661253_5492,val
XC661253_946,val
XC666384_4570,test
XC684628_13357,train
XC684628_19792,train
XC684628_3016,train
XC704442_2133,test
XC704442_43,test
XC721477_11599,train
XC721477_14599,train
XC721477_20044,train
XC721477_26476,train
XC721477_29476,train
XC721477_3828,train
XC721477_40551,train
XC721477_44544,train
XC729094_1448,train
XC729094_18186,train
XC729094_27267,train
XC729094_35904,train
XC729094_37566,train
XC729094_54915,train
XC729094_60982,train
XC729094_66168,train
XC729094_70899,train
XC729094_77080,train
XC73133_13323,train
XC73133_15581,train
XC73133_18968,train
XC73133_24737,train
XC73133_26685,train
XC73133_3380,train
XC73133_4385,train
XC73133_8344,train
XC737076_12718,train
XC737076_18872,train
XC737076_23587,train
XC737076_28993,train
XC737076_381,train
XC737076_5039,train
XC744146_7770,train
XC744146_875,train
XC762566_10250,val
XC762566_17021,val
XC762566_21185,val
XC762566_27519,val
XC762566_3742,val
XC762566_495,val
XC762566_7236,val
XC762567_16179,train
XC762567_20093,train
XC762567_25190,train
XC762567_33200,train
XC762567_3694,train
XC762567_37774,train
XC762567_45693,train
XC762567_477,train
XC762567_49084,train
XC791427_145,train
XC791427_16751,train
XC791427_20201,train
XC791427_24253,train
XC791427_28741,train
XC791427_36988,train
XC791427_53191,train
XC79507_5629,test
XC79507_928,test
XC79538_3652,train
XC79538_648,train
XC79540_0,test
XC79541_514,test
XC80366_0,train
XC80366_10884,train
XC80366_13884,train
XC80366_16884,train
XC80366_19884,train
XC80366_22884,train
XC80366_25884,train
XC80366_28884,train
XC80366_31884,train
XC80366_34884,train
XC812209_0,train
XC812209_10102,train
XC812209_18783,train
XC812209_27321,train
XC812209_30397,train
XC812209_36064,train
XC812209_49416,train
XC812209_72632,train
XC812209_78199,train
XC812210_10954,train
XC812210_27393,train
XC812210_37303,train
XC812210_47654,train
XC812210_53465,train
XC812210_59021,train
XC812210_69407,train
XC812210_76781,train
XC812210_85,train
XC812211_16461,train
XC812211_27611,train
XC812211_35864,train
XC812211_905,train
XC812212_12304,train
XC812212_14620,train
XC812212_16154,train
XC812212_17746,train
XC812212_20975,train
XC812212_269,train
XC812212_36554,train
XC812212_41701,train
XC812212_51483,train
XC812212_5917,train
XC816619_10443,train
XC816619_12105,train
XC816619_1633,train
XC816619_4461,train
XC816619_6635,train
XC863742_0,test
XC894851_6834,test
XC90664_4746,test
XC90664_769,test
XC918372_113,train
XC918372_17921,train
XC918372_23192,train
XC918372_7039,train
XC92770_586,train
XC929008_1491,test
XC929009_1562,test
XC93634_0,train
XC93634_17120,train
XC93634_30311,train
XC93634_40162,train
XC93634_6000,train
XC94024_53,train
XC94025_279,train
XC94025_3277,train
XC94025_9969,train
XC94026_0,train
XC94026_13176,train
XC94026_22022,train
XC94026_3000,train
XC94026_34162,train
XC94026_37162,train
XC942408_1431,train
XC950979_11132,train
XC950979_14364,train
XC950979_28061,train
XC950979_38657,train
XC950979_46087,train
XC950979_967,train
XC957142_4114,test
XC957142_6465,test
XC957142_689,test
XC975807_4184,val
XC975849_6272,test
XC975849_797,test
XC975858_101243,train
XC975858_34452,train
XC975858_3983,train
XC975858_54275,train
XC975858_78991,train
XC976222_26158,train
XC976222_6210,train
XC976421_12131,train
XC976421_3844,train
XC987716_1153,train
XC987716_14911,train
XC987716_38034,train
XC100269_11944,train
XC100269_14942,train
XC100269_19478,train
XC100269_23222,train
XC100269_26235,train
XC100269_30471,train
XC100269_33468,train
XC100269_5900,train
XC100269_8914,train
XC1003564_0,val
XC1003564_10510,val
XC1003564_3009,val
XC1003564_7162,val
XC1010542_13521,train
XC1029364_49,train
XC1029364_5671,train
XC1051084_29673,train
XC151610_21709,train
XC151610_27705,train
XC151610_30720,train
XC151610_39110,train
XC151610_52441,train
XC151610_73100,train
XC151610_77337,train
XC151610_83738,train
XC151610_88594,train
XC151610_93759,train
XC157267_10310,train
XC157267_13349,train
XC157267_17737,train
XC157267_21137,train
XC157267_3474,train
XC157267_456,train
XC157267_6524,train
XC175250_1101,train
XC175250_17944,train
XC175250_21564,train
XC175250_28718,train
XC175250_33790,train
XC175250_37533,train
XC175250_5596,train
XC175520_10828,train
XC175520_149282,train
XC175520_152484,train
XC175520_20043,train
XC175520_2302,train
XC175520_31920,train
XC175520_54996,train
XC175520_70259,train
XC175520_86453,train
XC175520_96673,train
XC192180_0,train
XC192180_3000,train
XC192181_0,train
XC192181_10617,train
XC192181_14498,train
XC192181_17854,train
XC192181_22185,train
XC192181_25185,train
XC192181_3255,train
XC192181_6588,train
XC199206_11851,train
XC199206_18923,train
XC199206_24351,train
XC199206_29840,train
XC199206_34866,train
XC199206_40232,train
XC199206_43772,train
XC199206_50519,train
XC199206_5253,train
XC199207_0,train
XC199207_12426,train
XC199207_16014,train
XC199207_21815,train
XC199207_27095,train
XC199207_33178,train
XC199207_36497,train
XC199207_6011,train
XC199207_9025,train
XC203258_0,train
XC203258_12186,train
XC203258_15186,train
XC203258_18976,train
XC203258_21999,train
XC203258_25006,train
XC203258_30080,train
XC203258_3186,train
XC203258_36232,train
XC203258_9186,train
XC203367_15608,test
XC203367_19223,test
XC203367_22370,test
XC203367_25850,test
XC203367_28850,test
XC203367_32390,test
XC203367_47477,test
XC203367_51418,test
XC203367_78354,test
XC203367_85244,test
XC203370_26009,train
XC203370_29154,train
XC203370_33642,train
XC203370_36823,train
XC203370_49000,train
XC203370_52195,train
XC203370_56718,train
XC203370_70960,train
XC203370_75236,train
XC203370_8834,train
XC203373_17893,train
XC203373_1856,train
XC203373_30866,train
XC203373_33861,train
XC203373_45718,train
XC203389_19891,val
XC203389_37144,val
XC203389_41177,val
XC203389_47557,val
XC207922_10499,train
XC207922_14591,train
XC207922_17893,train
XC207922_29885,train
XC207922_34030,train
XC207922_40658,train
XC207922_43702,train
XC207922_47567,train
XC207922_52436,train
XC240597_0,train
XC240597_14073,train
XC240597_17073,train
XC240597_20073,train
XC240597_3000,train
XC240597_5995,train
XC240597_9008,train
XC27662_21641,train
XC27662_24573,train
XC27662_28391,train
XC27662_30655,train
XC27662_3657,train
XC290485_0,train
XC290485_12805,train
XC290485_16251,train
XC290485_22983,train
XC290485_3015,train
XC290485_6031,train
XC290485_9805,train
XC290486_0,train
XC290486_12829,train
XC290486_15840,train
XC290486_4072,train
XC290486_9826,train
XC290487_0,train
XC290487_11334,train
XC290487_3451,train
XC290487_8305,train
XC302526_11661,train
XC302526_17777,train
XC302526_20776,train
XC302526_23955,train
XC302526_32309,train
XC302526_39399,train
XC302526_4041,train
XC302526_438,train
XC302526_7493,train
XC302527_1887,train
XC303939_0,train
XC303939_2998,train
XC304320_112,test
XC314473_12252,train
XC314473_9230,train
XC328022_118956,train
XC328022_127539,train
XC328022_130733,train
XC328022_152640,train
XC328022_228847,train
XC328022_249496,train
XC328022_264079,train
XC328022_285259,train
XC328022_50428,train
XC328022_8130,train
XC342490_12681,train
XC342490_17634,train
XC342490_2231,train
XC342490_5229,train
XC342490_8228,train
XC345584_2134,train
XC34689_0,val
XC34689_3195,val
XC347812_12026,val
XC347812_15030,val
XC347812_2537,val
XC347812_5541,val
XC347813_118,val
XC347813_12126,val
XC347813_15128,val
XC347813_3120,val
XC347813_6122,val
XC347813_9124,val
XC348091_0,train
XC348091_13071,train
XC348091_16360,train
XC348091_3010,train
XC348091_6021,train
XC348091_9446,train
XC352051_104194,train
XC352051_13201,train
XC352051_32177,train
XC352051_35181,train
XC352051_48086,train
XC352051_80676,train
XC352051_89212,train
XC352051_92405,train
XC352051_9425,train
XC360136_11981,val
XC360136_15521,val
XC360136_18850,val
XC360136_206,val
XC360136_4788,val
XC360136_7784,val
XC364380_696,test
XC382147_0,train
XC382147_6000,train
XC397190_11173,train
XC397190_17661,train
XC397190_28463,train
XC397190_32747,train
XC397190_35747,train
XC397190_39876,train
XC397190_503,train
XC397190_6952,train
XC40043_10304,train
XC40043_13325,train
XC40043_139,train
XC40043_16329,train
XC40043_19332,train
XC40043_29817,train
XC40043_32964,train
XC40043_37765,train
XC40043_3866,train
XC40043_7229,train
XC400874_0,train
XC400874_2576,train
XC400874_5130,train
XC400874_8477,train
XC404001_11103,val
XC404001_164,val
XC404001_3825,val
XC404001_7973,val
XC434301_11543,train
XC434301_14545,train
XC434301_5543,train
XC434301_8543,train
XC434900_14266,train
XC434900_1525,train
XC434900_156267,train
XC434900_22816,train
XC434900_32915,train
XC434900_42702,train
XC434900_58104,train
XC434900_5923,train
XC434900_72945,train
XC434900_81122,train
XC439488_0,train
XC439488_3000,train
XC439488_6000,train
XC439488_9426,train
XC445754_1173,train
XC445754_12421,train
XC445754_3800,train
XC445754_6466,train
XC445754_9444,train
XC447638_0,train
XC447638_12385,train
XC447638_19067,train
XC447638_22076,train
XC447638_27807,train
XC447638_32484,train
XC447638_3837,train
XC447638_9385,train
XC447639_0,train
XC447639_13551,train
XC447639_3000,train
XC447639_7741,train
XC461650_0,train
XC461650_3000,train
XC461650_6609,train
XC462874_6142,train
XC462874_9142,train
XC46439_0,train
XC46439_2599,train
XC503286_15736,train
XC503286_19789,train
XC503286_29611,train
XC503286_50897,train
XC503286_55904,train
XC503286_59711,train
XC503286_8232,train
XC522909_0,train
XC522909_16899,train
XC522909_23319,train
XC522909_29669,train
XC522909_34796,train
XC522909_4114,train
XC522909_42289,train
XC522909_57600,train
XC522909_64434,train
XC522909_72165,train
XC528907_15140,train
XC528907_1748,train
XC528907_21481,train
XC528907_32036,train
XC528907_43101,train
XC528907_50562,train
XC528907_57408,train
XC528907_64838,train
XC528907_90134,train
XC528907_9488,train
XC537518_10392,val
XC537518_317,val
XC537518_3441,val
XC537518_6750,val
XC541311_12496,train
XC541311_17292,train
XC541311_4051,train
XC541311_8336,train
XC559644_0,test
XC559644_14334,test
XC559644_17870,test
XC559644_21504,test
XC559644_26097,test
XC559644_2683,test
XC559644_29345,test
XC559644_32665,test
XC559644_5753,test
XC559644_9106,test
XC559916_0,train
XC559916_13857,train
XC559916_17042,train
XC559916_20065,train
XC559916_22942,train
XC559916_27930,train
XC559916_3310,train
XC559916_6245,train
XC559916_9178,train
XC560520_0,train
XC560520_10139,train
XC560520_15002,train
XC560520_21839,train
XC560520_3000,train
XC560520_30306,train
XC560520_35284,train
XC560520_38791,train
XC560520_46490,train
XC560520_49833,train
XC576417_0,test
XC576417_12147,test
XC576417_5656,test
XC578384_12998,train
XC578384_16006,train
XC578384_19006,train
XC578384_23762,train
XC578384_27025,train
XC578384_2763,train
XC580215_11331,val
XC580215_15063,val
XC580215_18372,val
XC580215_5330,val
XC580215_8331,val
XC580215_851,val
XC588080_650,test
XC589483_0,test
XC589483_10205,test
XC589483_13218,test
XC589483_16283,test
XC589483_23513,test
XC589483_27896,test
XC589483_3112,test
XC589483_6929,test
XC589824_12445,test
XC589824_20836,test
XC589824_24224,test
XC589824_28004,test
XC589824_33453,test
XC589824_36621,test
XC589824_40419,test
XC589824_43638,test
XC589824_5334,test
XC589824_546,test
XC593996_13043,train
XC593996_16655,train
XC593996_170,train
XC593996_19655,train
XC593996_22655,train
XC593996_29118,train
XC593996_32165,train
XC593996_6782,train
XC598171_10006,train
XC598171_13973,train
XC598171_18960,train
XC598171_1932,train
XC598171_25200,train
XC598171_28927,train
XC598171_6169,train
XC616403_0,val
XC616403_2999,val
XC616403_5999,val
XC618483_13944,train
XC618483_18370,train
XC618483_23819,train
XC618483_33287,train
XC618483_4361,train
XC618483_49,train
XC618483_9884,train
XC655104_0,train
XC655104_10331,train
XC655104_13399,train
XC655104_3000,train
XC655104_6897,train
XC665873_0,train
XC665873_18046,train
XC665873_22697,train
XC665873_27108,train
XC665873_30103,train
XC665873_3111,train
XC665873_33098,train
XC665873_37814,train
XC665873_40809,train
XC665873_8905,train
XC713711_0,train
XC713711_2288,train
XC748014_12988,train
XC748014_15985,train
XC748014_18996,train
XC748014_21993,train
XC748014_24990,train
XC748014_27997,train
XC748014_3956,train
XC748014_6967,train
XC748014_945,train
XC748014_9977,train
XC782724_0,train
XC782724_17035,train
XC782724_20025,train
XC782724_24132,train
XC782724_27770,train
XC782724_30796,train
XC782724_34937,train
XC782724_48353,train
XC782724_56151,train
XC782724_6698,train
XC783712_0,train
XC783712_14454,train
XC783712_21219,train
XC783712_29776,train
XC783712_5652,train
XC783712_9641,train
XC78420_11293,train
XC78420_263,train
XC78420_31153,train
XC784604_0,train
XC784604_10694,train
XC784604_13829,train
XC784604_3011,train
XC784604_6791,train
XC787534_17382,train
XC787534_21558,train
XC787534_6345,train
XC787534_9351,train
XC787535_13249,train
XC787535_149,train
XC787535_16076,train
XC787535_3150,train
XC788244_11027,test
XC788244_255,test
XC788244_7476,test
XC788771_11635,val
XC788771_3629,val
XC788771_610,val
XC797139_20126,train
XC797139_27897,train
XC797139_31301,train
XC797139_37143,train
XC797139_428,train
XC797139_47728,train
XC797139_53195,train
XC797139_57724,train
XC797139_7423,train
XC828507_11011,train
XC828507_16803,train
XC828507_22277,train
XC828507_3565,train
XC828507_441,train
XC830483_0,test
XC830483_3000,test
XC830483_5758,test
XC830483_9704,test
XC830484_0,val
XC830484_11640,val
XC830484_5259,val
XC830485_0,train
XC830485_7574,train
XC844118_0,test
XC844118_12758,test
XC844118_15760,test
XC844118_20618,test
XC844118_3153,test
XC844118_6180,test
XC844118_9755,test
XC844626_290,test
XC844747_1087,test
XC848443_10525,val
XC848443_4533,val
XC848443_465,val
XC861442_0,train
XC861442_109236,train
XC861442_113195,train
XC861442_116248,train
XC861442_35804,train
XC861442_56781,train
XC861442_5786,train
XC861442_77966,train
XC861442_9609,train
XC861442_96224,train
XC883425_0,train
XC883425_13650,train
XC883425_17483,train
XC883425_20479,train
XC883425_23492,train
XC883425_5734,train
XC883425_9443,train
XC88905_1222,val
XC88906_1150,train
XC904166_0,train
XC904166_12133,train
XC904166_21273,train
XC904166_24879,train
XC904166_3000,train
XC904166_5999,train
XC91414_10215,train
XC91414_13308,train
XC91414_17313,train
XC91414_1841,train
XC91414_21574,train
XC91414_24713,train
XC91414_28974,train
XC91414_6619,train
XC918374_0,train
XC918374_11550,train
XC918374_14676,train
XC918374_17859,train
XC918374_20956,train
XC918374_24047,train
XC918374_28195,train
XC918374_3000,train
XC936403_17421,train
XC936403_198,train
XC936403_26646,train
XC936403_30330,train
XC936403_56177,train
XC936403_62631,train
XC936403_66801,train
XC936403_71257,train
XC936403_83195,train
XC936403_93191,train
XC936889_0,train
XC936889_10302,train
XC936889_13939,train
XC936889_16947,train
XC936889_3000,train
XC936889_6880,train
XC942394_12681,val
XC942394_2684,val
XC942394_5889,val
XC942394_9676,val
XC973067_16926,train
XC973067_19705,train
XC973067_213,train
XC973067_22469,train
XC973067_25234,train
XC973067_27775,train
XC973067_30987,train
XC973067_3213,train
XC973067_6213,train
XC973067_9213,train
XC973127_30273,train
XC973127_39727,train
XC973127_43720,train
XC973127_51042,train
XC973127_54921,train
XC973127_59281,train
XC973127_69015,train
XC973127_72189,train
XC973914_0,train
XC973914_12000,train
XC973914_3000,train
XC973914_6000,train
XC973914_9000,train
XC981577_11857,val
XC981577_1739,val
XC981577_7182,val
