# split_ratio=80:10:10 seed=42 objective=1 solver=mip_cbc
file_id,split
XC666384_4570,test
XC684628_13357,train
XC684628_19792,train
XC684628_3016,train
XC704442_2133,val
XC704442_43,val
XC721477_11599,train
XC721477_14599,train
XC721477_20044,train
XC721477_26476,train
XC721477_29476,train
XC721477_3828,train
XC721477_40551,train
XC721477_44544,train
XC729094_1448,test
XC729094_18186,test
XC729094_27267,test
XC729094_35904,test
XC729094_37566,test
XC729094_54915,test
XC729094_60982,test
XC729094_66168,test
XC729094_70899,test
XC729094_77080,test
XC73133_13323,train
XC73133_15581,train
XC73133_18968,train
XC73133_24737,train
XC73133_26685,train
XC73133_3380,train
XC73133_4385,train
XC73133_8344,train
XC737076_12718,train
XC737076_18872,train
XC737076_23587,train
XC737076_28993,train
XC737076_381,train
XC737076_5039,train
XC744146_7770,train
XC744146_875,train
XC762566_10250,train
XC762566_17021,train
XC762566_21185,train
XC762566_27519,train
XC762566_3742,train
XC762566_495,train
XC762566_7236,train
XC762567_16179,val
XC762567_20093,val
XC762567_25190,val
XC762567_33200,val
XC762567_3694,val
XC762567_37774,val
XC762567_45693,val
XC762567_477,val
XC762567_49084,val
XC791427_145,train
XC791427_16751,train
XC791427_20201,train
XC791427_24253,train
XC791427_28741,train
XC791427_36988,train
XC791427_53191,train
XC79507_5629,train
XC79507_928,train
XC79538_3652,train
XC79538_648,train
XC79540_0,test
XC79541_514,test
XC80366_0,train
XC80366_10884,train
XC80366_13884,train
XC80366_16884,train
XC80366_19884,train
XC80366_22884,train
XC80366_25884,train
XC80366_28884,train
XC80366_31884,train
XC80366_34884,train
XC812209_0,train
XC812209_10102,train
XC812209_18783,train
XC812209_27321,train
XC812209_30397,train
XC812209_36064,train
XC812209_49416,train
XC812209_72632,train
XC812209_78199,train
XC812210_10954,train
XC812210_27393,train
XC812210_37303,train
XC812210_47654,train
XC812210_53465,train
XC812210_59021,train
XC812210_69407,train
XC812210_76781,train
XC812210_85,train
XC812211_16461,train
XC812211_27611,train
XC812211_35864,train
XC812211_905,train
XC812212_12304,train
XC812212_14620,train
XC812212_16154,train
XC812212_17746,train
XC812212_20975,train
XC812212_269,train
XC812212_36554,train
XC812212_41701,train
XC812212_51483,train
XC812212_5917,train
XC816619_10443,train
XC816619_12105,train
XC816619_1633,train
XC816619_4461,train
XC816619_6635,train
XC863742_0,test
XC90664_4746,val
XC90664_769,val
XC918372_113,train
XC918372_17921,train
XC918372_23192,train
XC918372_7039,train
XC92770_586,test
XC929008_1491,test
XC929009_1562,test
XC93634_0,train
XC93634_17120,train
XC93634_30311,train
XC93634_40162,train
XC93634_6000,train
XC94024_53,train
XC94025_279,train
XC94025_3277,train
XC94025_9969,train
XC94026_0,train
XC94026_13176,train
XC94026_22022,train
XC94026_3000,train
XC94026_34162,train
XC94026_37162,train
XC942408_1431,train
XC950979_11132,train
XC950979_14364,train
XC950979_28061,train
XC950979_38657,train
XC950979_46087,train
XC950979_967,train
XC957142_4114,train
XC957142_6465,train
XC957142_689,train
XC975807_4184,test
XC975849_6272,train
XC975849_797,train
XC975858_101243,train
XC975858_34452,train
XC975858_3983,train
XC975858_54275,train
XC975858_78991,train
XC976222_26158,test
XC976222_6210,test
XC976421_12131,test
XC976421_3844,test
XC987716_1153,train
XC987716_14911,train
XC987716_38034,train
XC100269_11944,train
XC100269_14942,train
XC100269_19478,train
XC100269_23222,train
XC100269_26235,train
XC100269_30471,train
XC100269_33468,train
XC100269_5900,train
XC100269_8914,train
XC1010542_13521,train
XC1029364_49,test
XC1029364_5671,test
XC1051084_29673,test
XC151610_21709,train
XC151610_27705,train
XC151610_30720,train
XC151610_39110,train
XC151610_52441,train
XC151610_73100,train
XC151610_77337,train
XC151610_83738,train
XC151610_88594,train
XC151610_93759,train
XC157267_10310,val
XC157267_13349,val
XC157267_17737,val
XC157267_21137,val
XC157267_3474,val
XC157267_456,val
XC157267_6524,val
XC175250_1101,val
XC175250_17944,val
XC175250_21564,val
XC175250_28718,val
XC175250_33790,val
XC175250_37533,val
XC175250_5596,val
XC175520_10828,test
XC175520_149282,test
XC175520_152484,test
XC175520_20043,test
XC175520_2302,test
XC175520_31920,test
XC175520_54996,test
XC175520_70259,test
XC175520_86453,test
XC175520_96673,test
XC192180_0,train
XC192180_3000,train
XC192181_0,train
XC192181_10617,train
XC192181_14498,train
XC192181_17854,train
XC192181_22185,train
XC192181_25185,train
XC192181_3255,train
XC192181_6588,train
XC199206_11851,val
XC199206_18923,val
XC199206_24351,val
XC199206_29840,val
XC199206_34866,val
XC199206_40232,val
XC199206_43772,val
XC199206_50519,val
XC199206_5253,val
XC199207_0,train
XC199207_12426,train
XC199207_16014,train
XC199207_21815,train
XC199207_27095,train
XC199207_33178,train
XC199207_36497,train
XC199207_6011,train
XC199207_9025,train
XC203258_0,train
XC203258_12186,train
XC203258_15186,train
XC203258_18976,train
XC203258_21999,train
XC203258_25006,train
XC203258_30080,train
XC203258_3186,train
XC203258_36232,train
XC203258_9186,train
XC203367_15608,train
XC203367_19223,train
XC203367_22370,train
XC203367_25850,train
XC203367_28850,train
XC203367_32390,train
XC203367_47477,train
XC203367_51418,train
XC203367_78354,train
XC203367_85244,train
XC203370_26009,train
XC203370_29154,train
XC203370_33642,train
XC203370_36823,train
XC203370_49000,train
XC203370_52195,train
XC203370_56718,train
XC203370_70960,train
XC203370_75236,train
XC203370_8834,train
XC203373_17893,train
XC203373_1856,train
XC203373_30866,train
XC203373_33861,train
XC203373_45718,train
XC203389_19891,train
XC203389_37144,train
XC203389_41177,train
XC203389_47557,train
XC207922_10499,train
XC207922_14591,train
XC207922_17893,train
XC207922_29885,train
XC207922_34030,train
XC207922_40658,train
XC207922_43702,train
XC207922_47567,train
XC207922_52436,train
XC240597_0,val
XC240597_14073,val
XC240597_17073,val
XC240597_20073,val
XC240597_3000,val
XC240597_5995,val
XC240597_9008,val
XC27662_21641,train
XC27662_24573,train
XC27662_28391,train
XC27662_30655,train
XC27662_3657,train
XC290485_0,train
XC290485_12805,train
XC290485_16251,train
XC290485_22983,train
XC290485_3015,train
XC290485_6031,train
XC290485_9805,train
XC290486_0,val
XC290486_12829,val
XC290486_15840,val
XC290486_4072,val
XC290486_9826,val
XC290487_0,train
XC290487_11334,train
XC290487_3451,train
XC290487_8305,train
XC302526_11661,train
XC302526_17777,train
XC302526_20776,train
XC302526_23955,train
XC302526_32309,train
XC302526_39399,train
XC302526_4041,train
XC302526_438,train
XC302526_7493,train
XC302527_1887,test
XC303939_0,train
XC303939_2998,train
XC304320_112,test
XC314473_12252,test
XC314473_9230,test
XC328022_118956,train
XC328022_127539,train
XC328022_130733,train
XC328022_152640,train
XC328022_228847,train
XC328022_249496,train
XC328022_264079,train
XC328022_285259,train
XC328022_50428,train
XC328022_8130,train
XC342490_12681,train
XC342490_17634,train
XC342490_2231,train
XC342490_5229,train
XC342490_8228,train
XC345584_2134,train
XC34689_0,test
XC34689_3195,test
XC347812_12026,train
XC347812_15030,train
XC347812_2537,train
XC347812_5541,train
XC347813_118,train
XC347813_12126,train
XC347813_15128,train
XC347813_3120,train
XC347813_6122,train
XC347813_9124,train
XC348091_0,test
XC348091_13071,test
XC348091_16360,test
XC348091_3010,test
XC348091_6021,test
XC348091_9446,test
XC352051_104194,train
XC352051_13201,train
XC352051_32177,train
XC352051_35181,train
XC352051_48086,train
XC352051_6144,train
XC352051_80676,train
XC352051_89212,train
XC352051_92405,train
XC352051_9425,train
XC360136_11981,train
XC360136_15521,train
XC360136_18850,train
XC360136_206,train
XC360136_4788,train
XC360136_7784,train
XC364380_696,train
XC397190_11173,train
XC397190_17661,train
XC397190_28463,train
XC397190_32747,train
XC397190_35747,train
XC397190_39876,train
XC397190_503,train
XC397190_6952,train
XC40043_10304,train
XC40043_13325,train
XC40043_139,train
XC40043_16329,train
XC40043_19332,train
XC40043_29817,train
XC40043_32964,train
XC40043_37765,train
XC40043_3866,train
XC40043_7229,train
XC400874_0,train
XC400874_2576,train
XC400874_5130,train
XC400874_8477,train
XC404001_11103,train
XC404001_164,train
XC404001_3825,train
XC404001_7973,train
XC434301_11543,train
XC434301_14545,train
XC434301_5543,train
XC434301_8543,train
XC434900_14266,train
XC434900_1525,train
XC434900_156267,train
XC434900_22816,train
XC434900_32915,train
XC434900_42702,train
XC434900_58104,train
XC434900_5923,train
XC434900_72945,train
XC434900_81122,train
XC439488_0,train
XC439488_3000,train
XC439488_6000,train
XC439488_9426,train
XC445754_1173,val
XC445754_12421,val
XC445754_3800,val
XC445754_6466,val
XC445754_9444,val
XC447638_0,train
XC447638_12385,train
XC447638_19067,train
XC447638_22076,train
XC447638_27807,train
XC447638_32484,train
XC447638_3837,train
XC447638_9385,train
XC447639_0,val
XC447639_13551,val
XC447639_3000,val
XC447639_7741,val
XC462874_6142,test
XC462874_9142,test
XC46439_0,train
XC46439_2599,train
XC503286_15736,train
XC503286_19789,train
XC503286_29611,train
XC503286_50897,train
XC503286_55904,train
XC503286_59711,train
XC503286_8232,train
XC522909_0,train
XC522909_16899,train
XC522909_23319,train
XC522909_29669,train
XC522909_34796,train
XC522909_4114,train
XC522909_42289,train
XC522909_57600,train
XC522909_64434,train
XC522909_72165,train
XC528907_15140,train
XC528907_1748,train
XC528907_21481,train
XC528907_32036,train
XC528907_43101,train
XC528907_50562,train
XC528907_57408,train
XC528907_64838,train
XC528907_90134,train
XC528907_9488,train
XC537518_10392,val
XC537518_317,val
XC537518_3441,val
XC537518_6750,val
XC541311_12496,test
XC541311_17292,test
XC541311_4051,test
XC541311_8336,test
XC559644_0,train
XC559644_14334,train
XC559644_17870,train
XC559644_21504,train
XC559644_26097,train
XC559644_2683,train
XC559644_29345,train
XC559644_32665,train
XC559644_5753,train
XC559644_9106,train
XC559916_0,train
XC559916_13857,train
XC559916_17042,train
XC559916_20065,train
XC559916_22942,train
XC559916_27930,train
XC559916_3310,train
XC559916_6245,train
XC559916_9178,train
XC560520_0,train
XC560520_10139,train
XC560520_15002,train
XC560520_21839,train
XC560520_3000,train
XC560520_30306,train
XC560520_35284,train
XC560520_38791,train
XC560520_46490,train
XC560520_49833,train
XC576417_0,train
XC576417_12147,train
XC576417_5656,train
XC578384_12998,train
XC578384_16006,train
XC578384_19006,train
XC578384_23762,train
XC578384_27025,train
XC578384_2763,train
XC580215_11331,test
XC580215_15063,test
XC580215_18372,test
XC580215_5330,test
XC580215_8331,test
XC580215_851,test
XC588080_650,test
XC589483_0,train
XC589483_10205,train
XC589483_13218,train
XC589483_16283,train
XC589483_23513,train
XC589483_27896,train
XC589483_3112,train
XC589483_6929,train
XC589824_12445,train
XC589824_20836,train
XC589824_24224,train
XC589824_28004,train
XC589824_33453,train
XC589824_36621,train
XC589824_40419,train
XC589824_43638,train
XC589824_5334,train
XC589824_546,train
XC593996_13043,train
XC593996_16655,train
XC593996_170,train
XC593996_19655,train
XC593996_22655,train
XC593996_29118,train
XC593996_32165,train
XC593996_6782,train
XC598171_10006,train
XC598171_13973,train
XC598171_18960,train
XC598171_1932,train
XC598171_25200,train
XC598171_28927,train
XC598171_6169,train
XC616403_0,train
XC616403_2999,train
XC616403_5999,train
XC618483_13944,val
XC618483_18370,val
XC618483_23819,val
XC618483_33287,val
XC618483_4361,val
XC618483_49,val
XC618483_9884,val
XC655104_0,train
XC655104_10331,train
XC655104_13399,train
XC655104_3000,train
XC655104_6897,train
XC665873_0,test
XC665873_18046,test
XC665873_22697,test
XC665873_27108,test
XC665873_30103,test
XC665873_3111,test
XC665873_33098,test
XC665873_37814,test
XC665873_40809,test
XC665873_8905,test
XC713711_0,val
XC713711_2288,val
XC782724_0,train
XC782724_17035,train
XC782724_20025,train
XC782724_24132,train
XC782724_27770,train
XC782724_30796,train
XC782724_34937,train
XC782724_48353,train
XC782724_56151,train
XC782724_6698,train
XC783712_0,train
XC783712_14454,train
XC783712_21219,train
XC783712_29776,train
XC783712_5652,train
XC783712_9641,train
XC78420_11293,train
XC78420_263,train
XC78420_31153,train
XC787534_17382,train
XC787534_21558,train
XC787534_6345,train
XC787534_9351,train
XC787535_13249,train
XC787535_149,train
XC787535_16076,train
XC787535_3150,train
XC788244_11027,test
XC788244_255,test
XC788244_7476,test
XC788771_11635,test
XC788771_3629,test
XC788771_610,test
XC797139_20126,train
XC797139_27897,train
XC797139_31301,train
XC797139_37143,train
XC797139_428,train
XC797139_47728,train
XC797139_53195,train
XC797139_57724,train
XC797139_7423,train
XC828507_11011,train
XC828507_16803,train
XC828507_22277,train
XC828507_3565,train
XC828507_441,train
XC830483_0,train
XC830483_3000,train
XC830483_5758,train
XC830483_9704,train
XC830484_0,train
XC830484_11640,train
XC830484_5259,train
XC830485_0,train
XC830485_7574,train
XC844118_0,train
XC844118_12758,train
XC844118_15760,train
XC844118_20618,train
XC844118_3153,train
XC844118_6180,train
XC844118_9755,train
XC844626_290,test
XC844747_1087,test
XC848443_10525,train
XC848443_4533,train
XC848443_465,train
XC861442_0,train
XC861442_109236,train
XC861442_113195,train
XC861442_116248,train
XC861442_35804,train
XC861442_56781,train
XC861442_5786,train
XC861442_77966,train
XC861442_9609,train
XC861442_96224,train
XC883425_0,train
XC883425_13650,train
XC883425_17483,train
XC883425_20479,train
XC883425_23492,train
XC883425_5734,train
XC883425_9443,train
XC88905_1222,test
XC88906_1150,test
XC904166_0,train
XC904166_12133,train
XC904166_21273,train
XC904166_24879,train
XC904166_3000,train
XC904166_5999,train
XC91414_10215,train
XC91414_13308,train
XC91414_17313,train
XC91414_1841,train
XC91414_21574,train
XC91414_24713,train
XC91414_28974,train
XC91414_6619,train
XC918374_0,train
XC918374_11550,train
XC918374_14676,train
XC918374_17859,train
XC918374_20956,train
XC918374_24047,train
XC918374_28195,train
XC918374_3000,train
XC936403_17421,train
XC936403_198,train
XC936403_26646,train
XC936403_30330,train
XC936403_56177,train
XC936403_62631,train
XC936403_66801,train
XC936403_71257,train
XC936403_83195,train
XC936403_93191,train
XC936889_0,train
XC936889_10302,train
XC936889_13939,train
XC936889_16947,train
XC936889_3000,train
XC936889_6880,train
XC942394_12681,train
XC942394_2684,train
XC942394_5889,train
XC942394_9676,train
XC973067_16926,train
XC973067_19705,train
XC973067_213,train
XC973067_22469,train
XC973067_25234,train
XC973067_27775,train
XC973067_30987,train
XC973067_3213,train
XC973067_6213,train
XC973067_9213,train
XC973127_30273,train
XC973127_39727,train
XC973127_43720,train
XC973127_51042,train
XC973127_54921,train
XC973127_59281,train
XC973127_69015,train
XC973127_72189,train
XC973914_0,train
XC973914_12000,train
XC973914_3000,train
XC973914_6000,train
XC973914_9000,train
XC981577_11857,train
XC981577_1739,train
XC981577_7182,train
